RSSI,Channel_Utilization,Noise_Floor,Latency_Before,Channel,Decision
-97.0060294232251,47.37,-95.2525666276284,23.7043309527573,44,1
-99.6382474671111,33.05,-101.130178209758,48.2203640871726,48,1
-93.4257020538884,44.26,-93.550400202205,30.4927717903408,149,1
-96.8662506851838,17.24,-96.9523489630655,14.7675512651801,149,0
-86.3056180660543,24.43,-89.0711994669122,71.1472932539095,6,0
-88.9159348790377,60.27,-87.3567242159081,78.8878508285201,1,1
-91.3016321962388,26.4,-91.265753448198,84.3119651295578,6,1
-92.1703291879939,26.85,-91.6261501698671,41.9787715677439,149,1
-105.282882428983,34.8,-106.090933292911,24.3436355580741,44,1
-99.0394801702453,37.87,-100.865125388086,32.506413706338,149,1
-97.6397298952315,49.95,-97.4698887583485,31.5055095657287,48,1
-93.5691004805181,40.89,-95.9115294686706,25.6761438222836,48,1
-93.2530366511748,33.69,-94.7687118280688,78.1775038424306,6,1
-97.5868604028915,41.73,-95.0374840611367,36.3645373459948,149,1
-92.1365067895155,44.82,-91.4413637341213,37.4682437180446,48,1
-93.149067934901,26.89,-91.2492873556626,18.6471948134427,48,1
-95.7144234838786,31.07,-94.6740005973505,41.7911056767228,149,1
-87.5738864232907,34.17,-90.1239514864819,62.5062748443979,6,1
-90.1386889136135,31.71,-87.594606084597,13.4065273733135,153,1
-99.8155923586012,20.19,-102.362589526018,68.4176875711111,1,0
-104.407229858625,29.69,-104.041361693519,82.8107958743144,1,1
-103.831507784391,27.33,-106.794575764224,24.969000236595,48,1
-94.2145753660444,26.36,-93.2935927278127,36.6644792780138,149,1
-92.114424593887,38.02,-94.5497260390579,65.076297131098,6,1
-89.1235753213059,46.54,-91.1860136160979,53.3001713735676,6,1
-90.2070331318956,19.95,-87.8908594179963,56.7955558365304,6,0
-85.5611041270373,35.95,-84.4128588719741,23.5291385800961,149,1
-92.7351057722745,34.26,-95.1564766001849,76.1341334774369,6,1
-89.3697611917654,35.69,-91.7971896616339,98.6232859891728,6,1
-93.4627684653206,36.91,-91.9995961970125,20.4379430009979,149,1
-90.3975820805055,23.23,-89.4562504095274,50.4383569291887,6,0
-95.158087305032,38.21,-92.4065152769347,77.4979346472247,1,1
-82.7572275581481,35.65,-85.4132241497303,79.7412292377966,6,1
-95.9172282557296,27.11,-94.6238059566641,72.2791515156977,6,1
-85.6425681632527,35.01,-87.1523221847851,90.4711867546593,6,1
-97.2450246674389,32.19,-96.7667351292421,11.647861642204,149,1
-89.2859581146459,63.24,-91.2710782772823,54.51020176211,6,1
-89.5860369040126,36.29,-92.2245830916654,22.3079347371673,157,1
-96.0458613946062,43.71,-97.2056111424057,40.2020996708912,44,1
-100.20741562036,28.05,-102.575121976367,37.5072663618287,149,1
-99.1498347969228,53.2,-96.2847256823981,30.3334664098446,44,1
-94.4593991478583,39.96,-94.3093681154837,10.6830129209723,48,1
-85.8664444905187,28.92,-87.9365576038786,73.9742969655746,6,1
-89.252963296474,21.88,-86.2832708481902,36.607607038475,153,0
-90.9282299461339,6.62,-91.1629480147265,54.6212457547361,6,0
-92.1413741048612,60.99,-90.4096900502355,54.3351240100089,1,1
-94.2442112737319,19.81,-94.7735191088173,41.5947242951897,149,0
-98.5954630889544,27.21,-98.7961778041059,28.2098847284585,48,1
-93.1071876132895,40.68,-95.4099330352164,30.1622162625339,149,1
-89.2006171671486,38.67,-90.9345056010785,86.0108046369355,6,1
-96.3048735269822,51.08,-99.0869718005706,93.3057520761426,1,1
-99.3829812433194,35.02,-98.6273125733887,43.5835005576806,48,1
-101.676043451114,26.01,-102.896694721789,82.838753836575,1,1
-86.6738293397098,41.1,-86.4084087940473,70.1866502052465,6,1
-98.8834570772576,15.95,-99.3044988311272,17.3348558858053,149,0
-93.6641750965729,60.39,-96.4726286364793,84.8208563365242,1,1
-86.3643808630589,34.13,-85.6185437264704,64.9299483147647,6,1
-90.5270339117293,32.51,-87.6445915191593,54.9152607662337,6,1
-90.0513409619513,33.94,-91.1763584836629,56.4256186473059,6,1
-96.392203327436,33.07,-98.4164038591614,41.2982311846466,48,1
-90.4903648874179,43.72,-91.6772187258496,64.8756752556888,6,1
-100.377319472115,30.89,-101.625785244747,24.5747153505449,149,1
-94.1817201685597,46.97,-93.7152398027639,63.8827630248123,1,1
-94.234637849258,29.18,-96.6704161556604,70.2254638899184,6,1
-92.0345607049937,35.53,-94.6422545380538,53.7468960720686,6,1
-92.4572265672709,24.93,-90.7170791887284,34.4818702945443,153,0
-91.002405754632,61.32,-88.9121119307,43.9479526091896,48,1
-92.139947169615,39.37,-92.4053813403224,31.9862896267533,48,1
-101.30231308454,33.34,-100.07775720407,41.3854356549849,44,1
-87.5382212527659,32.92,-88.5227381821258,89.6451139164817,6,1
-84.9590356724141,30.21,-86.2776907117089,63.4883611542333,6,1
-99.4728816788158,9.38,-102.460981664546,10.019527462771,48,0
-96.9661286926043,25.6,-94.832991584881,30.9888569616746,48,1
-93.9497587342229,37.39,-91.5854767250672,77.5672901380916,1,1
-98.3757818762505,54.09,-95.9033735169206,34.2506425412948,48,1
-95.4210031284426,31.15,-93.9294340896196,15.5976392888095,149,1
-89.1569720303321,34.51,-90.2275997333912,92.462713615837,6,1
-86.4520103983657,15.92,-89.0194691041637,71.614238102596,6,0
-96.4396894207851,6.28,-98.2014874109512,44.4453856923363,149,0
-92.5582769876977,31.83,-93.5696803712701,10.5222024672997,153,1
-91.2620402354892,37.43,-89.6523516183771,65.1798396651842,6,1
-89.2937338937608,29.09,-86.6247730103409,68.3072782462407,6,1
-85.4222234418122,31.57,-86.005425746138,96.4010094382028,6,1
-94.7085745899796,26.89,-95.9579705726515,99.0244828727693,1,1
-90.1797213646375,42.42,-91.0348509690205,58.9081293944131,6,1
-92.2583178732915,16.0,-93.0314006412243,75.4272482420859,6,0
-97.8207993162219,28.52,-99.9559431845748,43.1084938123549,48,1
-89.2214582370949,30.83,-87.0986958109391,79.9041633392921,6,1
-93.0462414580134,41.12,-95.2897626588554,76.3663397052733,1,1
-101.522988838817,29.19,-100.237221704196,25.6230396868346,48,1
-95.9363393483671,45.41,-98.7543407142193,47.7995235528912,48,1
-93.0948134456986,51.81,-92.5487942121679,59.9316816197374,1,1
-94.4874102018132,28.99,-97.3814850601642,53.7708561840304,6,1
-97.4527757972786,26.39,-96.07879060009,17.6409239510663,149,1
-91.935579641184,52.55,-93.6846624007273,45.0863483308021,48,1
-98.0373677231957,30.13,-97.99342282811,38.5352563954299,44,1
-96.0112867121104,43.57,-95.1714989585542,36.124607348291,48,1
-89.9700409943437,24.84,-92.1594430362713,17.3831517496512,157,0
-98.8531418247144,29.08,-96.6839730429262,24.3923790907453,149,1
-95.9900405844713,28.95,-98.2964121822873,35.7464279439669,48,1
-91.0434604862442,34.6,-92.2929012677793,38.7778168338504,48,1
-88.3238837005377,30.54,-87.4747327047209,30.1955256454573,153,1
-104.244616362474,23.19,-105.878035408051,12.8461606929909,48,0
-97.4789612933521,51.41,-96.6548363329384,25.9932097161177,44,1
-96.4001235169319,39.49,-97.3528832251932,66.0616922072883,1,1
-95.6844801784659,48.21,-94.8540568347771,58.6865226805278,1,1
-100.95285858471,57.72,-100.920189621399,91.5022951462574,1,1
-97.8382432135747,20.93,-97.8251563643399,38.1255417314992,149,0
-100.633264086008,49.84,-101.435861410555,10.5504511562121,48,1
-95.4735543056627,18.45,-94.8379287300773,92.0173470370908,6,0
-92.1580036960239,7.26,-91.5013404445142,32.7450750784059,149,0
-93.9407010364069,28.45,-91.4354775339688,63.053912211573,6,1
-97.9054329932513,20.96,-100.256102830652,15.277300358245,149,0
-92.2720072804731,43.25,-90.0119301682231,74.704035910206,6,1
-85.3034042111157,36.87,-83.7594424809061,69.9799907896313,6,1
-106.395944095816,33.58,-108.538018077036,31.601665096603,44,1
-94.8585381270219,4.8,-94.5370910322802,13.9781338272712,149,0
-87.2137748260918,32.59,-89.6818076655149,85.5577460167963,6,1
-92.2003092716505,23.97,-90.8220856602293,57.9331261661423,6,0
-89.4753933263787,28.32,-90.669444788929,19.7459480518736,153,1
-85.1843127969565,31.36,-85.4846950891327,82.8249478251811,6,1
-84.338976640468,14.14,-83.6623862766097,62.1045842246897,11,0
-88.1133905544493,18.84,-90.2628967654951,45.8526503712289,153,0
-88.6416738335175,42.75,-87.2717807705551,20.9166864129748,149,1
-100.976666659918,27.91,-98.8827246797246,48.4429840564612,44,1
-90.3451433861127,36.67,-92.8599265057745,32.3033724128863,149,1
-99.0982952714986,26.6,-98.217645505007,42.3244138645737,149,1
-102.262004519944,27.07,-102.77699670215,37.3959537616044,48,1
-99.7618652985207,39.64,-97.0231607705762,43.8190860748855,48,1
-96.3606954996408,41.38,-97.4407308638815,82.0652386788088,1,1
-89.3471413899601,44.47,-89.8855847524626,80.7054235790584,6,1
-87.8385034762758,38.77,-89.1839765400073,88.251996567917,6,1
-89.4364550123551,27.8,-87.2000735094475,97.033962255767,6,1
-85.6994775461784,39.0,-87.6148563534749,67.1267142331439,6,1
-98.1488315136864,36.94,-95.6625377260759,64.1949793257369,1,1
-89.9095781627258,36.42,-89.9651666470766,48.4767599848531,153,1
-96.8636695966262,33.9,-97.4376049435068,16.6407251833796,149,1
-96.5324552326817,41.82,-95.1701358877283,25.7707688482191,149,1
-82.8360651162248,36.26,-85.5195940676251,86.68161977508,6,1
-99.2653917014313,55.77,-99.8580256653923,47.3166875887372,48,1
-98.9127835899188,31.86,-100.231270848961,29.7395933663286,48,1
-98.3327891436424,33.03,-97.112624360106,41.507664422984,149,1
-91.3835383699821,28.08,-90.9588932560511,44.5952567297391,48,1
-90.5722156467909,31.62,-91.2975608576818,94.6164173677999,6,1
-84.8803044945352,39.36,-84.9598606168737,70.0933281757764,6,1
-98.521930212253,32.07,-99.7312357546187,16.4359183220685,48,1
-94.7196694624918,33.17,-95.9872464135888,14.7540763676695,149,1
-100.167447102285,42.24,-101.231240874982,12.7315341697656,149,1
-87.3852816784769,44.49,-88.5398383846667,92.8369205875322,6,1
-91.4329374755071,37.68,-90.1039298880921,90.6549720993579,6,1
-86.0076762755879,37.94,-85.2035379617011,60.5952161710789,6,1
-92.5401230343692,37.27,-93.2779344558634,58.9260094874193,6,1
-89.0812833600709,42.01,-90.6272394119607,35.6638920880128,149,1
-86.8222291082555,25.35,-88.8739751895972,18.5887491017156,157,1
-95.1320749954352,42.12,-95.2425406647879,33.9936488457245,149,1
-91.4531154649318,45.85,-88.5690810697655,97.8915197153085,1,1
-91.6850761847044,45.58,-91.2303769135861,49.4458034477938,149,1
-93.05296337266,31.69,-92.9620160665946,78.9941108791564,6,1
-83.2514976189409,33.27,-81.2729164350403,80.2159166377264,6,1
-96.8665658734082,23.21,-99.2344762470607,14.0492120483185,149,0
-90.0046847047648,40.71,-87.0112889824878,57.4200848243107,6,1
-86.8049124532666,43.42,-85.2908196807013,12.9170496332095,153,1
-94.17762763438,39.7,-94.7244090754397,12.3577122414533,153,1
-93.8518693703578,19.18,-93.5448053570287,79.895098756415,6,0
-96.3602063680334,21.28,-93.7040647779706,11.2345638464056,153,0
-99.4260516740435,48.8,-98.3399373593284,41.7682751509477,44,1
-86.7590594852867,5.71,-89.3078436230016,38.820171468716,161,0
-94.1227977915506,48.1,-96.910783189798,77.6126675114507,1,1
-89.7110941415997,23.75,-89.4917438340939,45.2143929928186,149,0
-87.7262518085927,34.37,-85.6733184258681,46.6558179876397,149,1
-89.7007612131012,41.56,-88.3006084843981,42.405477060469,153,1
-90.3943013693975,32.65,-91.4651187422315,49.213636193333,153,1
-104.286537459172,34.76,-106.006068134802,34.5112866359539,40,1
-93.6828469947158,40.93,-93.7759284408285,74.4836881442345,1,1
-93.7843210690281,54.14,-96.5617925994608,87.994340405248,1,1
-87.1579231185191,46.43,-86.4468964909992,50.2473772579575,6,1
-97.7405846138247,16.82,-97.6661322751042,34.3480860324436,48,0
-92.3214842271287,32.31,-91.9021019921069,32.1303674864772,48,1
-93.0193863341969,35.87,-91.1386618123069,61.4417409481137,6,1
-90.3290375390234,48.68,-88.8614899116634,44.4585360626234,149,1
-90.5643298396057,27.48,-88.5988735648184,71.5984485404055,6,1
-88.0851937780024,41.35,-89.8438187159374,93.1930985678997,6,1
-89.8077580272366,36.9,-92.5642549660967,86.0742436217044,6,1
-84.6502902601182,38.05,-82.2961269116929,18.5690957083036,157,1
-86.2471525918845,19.7,-84.895143875373,85.3803519291253,6,0
-87.9514254658901,45.24,-88.1159326516766,68.3461731299205,6,1
-86.7877757670908,36.48,-89.3025817531219,50.90197814234,6,1
-91.3661467724304,27.36,-90.4447561898799,77.0829102738634,6,1
-88.1359525909201,55.24,-85.8286940624743,84.7751619382259,6,1
-95.5820393853623,48.7,-97.1498465563512,23.8586751647378,44,1
-91.1276910835307,39.42,-88.2688049908365,23.9217278436965,149,1
-86.638679766155,28.54,-87.3788023368626,67.4109311169245,6,1
-86.7912270062646,37.96,-87.3072742464627,86.7269879602521,6,1
-84.9675748845394,41.06,-82.0010207511744,50.799857352037,6,1
-96.5929628207373,31.92,-98.1661563975126,11.4315685112489,149,1
-92.1731234532979,45.27,-93.3267379663587,54.7549056153524,6,1
-94.642816480182,30.5,-93.2975429682487,70.7147003119667,6,1
-88.6964229825972,35.58,-91.3849609905572,99.5652670295431,6,1
-91.5819968269184,35.08,-89.9358532143859,26.1042837743066,153,1
-92.1560723470517,26.77,-93.4422102626402,68.1488225019291,6,1
-94.9820198905399,45.83,-94.5487528010322,61.0590015663249,1,1
-97.9231795203019,30.6,-98.0075568662625,53.9977429569948,1,1
-97.3404380486124,41.86,-98.6689568477819,18.5885766750457,48,1
-99.3884825675828,30.92,-97.7155418715679,23.4758474125909,149,1
-96.8747669532354,48.45,-99.0082824228012,84.8898780659049,1,1
-92.6373264472282,56.25,-92.1600112553609,41.459986232856,48,1
-89.7341171976385,26.0,-88.9257915399551,82.9961043111793,6,1
-105.622225715466,31.64,-104.171911680267,32.326434331444,40,1
-86.7676268090861,42.32,-85.5850421056813,59.9941052523956,6,1
-91.6212667794704,42.6,-91.3843477377908,46.5500618352742,149,1
-85.3491809627986,17.06,-88.0894255983357,43.2920405031734,153,0
-91.3386660617136,32.28,-91.1608206160675,94.4760703250168,6,1
-85.573798701601,40.56,-86.6725977553813,50.5583190427074,6,1
-88.4307947312162,33.32,-87.1518799986265,96.8276297017931,6,1
-102.627447219613,38.62,-104.117698273481,43.7071885087955,44,1
-93.4031309945126,22.86,-94.8983061995072,54.237973663766,6,0
-98.3050730695042,31.35,-96.2567113350972,49.7788515249317,48,1
-94.5876606122208,29.35,-95.550241708024,34.7476747576493,149,1
-94.5740159609753,29.52,-95.2734159977214,10.7705587781673,149,1
-93.6772028325887,50.72,-94.3514647116683,39.513733471141,48,1
-89.9372824984457,25.46,-92.4499321342001,57.8980930720874,6,1
-96.7255862369991,29.36,-97.2469871193186,13.2495570777217,48,1
-83.4311161031339,44.13,-85.0250448259742,74.4210881533012,6,1
-93.9954213959076,30.17,-95.666773941823,27.478795041837,149,1
-85.3910925325436,27.93,-86.8863188636085,55.084342751867,6,1
-92.6058456593448,52.25,-94.5814347298263,97.8561012609649,1,1
-97.3350176150202,45.11,-94.8555484928462,15.4879398058716,149,1
-92.3795596104981,28.87,-90.4606240837084,42.4962002020558,149,1
-90.7489066994329,20.85,-93.3711253500726,75.9798907371849,6,0
-95.3809268100958,29.16,-98.0418037101912,14.051636725327,149,1
-87.0534853458101,15.88,-85.8883627067731,78.3922828545368,6,0
-85.2094139597037,44.86,-84.6809905612516,99.537999241537,6,1
-93.9132582751434,27.24,-95.3829192011555,50.9424484136102,6,1
-95.1424456225519,39.98,-95.5698765763309,19.8950327813096,48,1
-89.1392245071553,50.34,-88.7094504464375,58.4147552108357,6,1
-96.3410542048329,34.18,-98.3717665402729,12.7617594438367,149,1
-94.5177745770808,43.44,-95.628089496211,31.9751572787624,48,1
-89.6136064472058,43.22,-91.653315061506,50.2374018333076,6,1
-91.1409707391079,34.78,-93.754519640523,85.5755300844642,6,1
-88.7697306801034,39.17,-85.873756314291,80.1727672915021,6,1
-102.32527912292,49.27,-100.1827716959,24.311370388711,44,1
-101.44864837553,41.42,-99.7504209616823,23.8908649582062,44,1
-93.5498649336528,34.85,-92.6712521392095,11.2672719286298,48,1
-95.8808755901991,37.19,-96.0217391463921,86.2063238825275,1,1
-90.9862507645659,26.94,-89.5380005971974,76.3046922786674,6,1
-90.7338901843705,35.68,-93.6902875923034,41.2449791227765,153,1
-89.3477350737374,36.45,-86.980556527374,20.2189581327917,153,1
-103.870026500109,21.1,-101.749279436962,12.6266172178269,48,0
-94.6124012063924,34.1,-92.1458069855405,49.8450939210512,149,1
-92.9338916647553,26.61,-91.1494089003366,52.3517457070962,6,1
-93.3772961487322,49.03,-93.7490316932999,88.0017450901586,1,1
-88.3318071907008,46.2,-89.0153995899905,34.9127569143278,153,1
-97.0007405319546,34.67,-98.0410318298847,37.1224561461496,48,1
-92.8055255651677,50.19,-89.9393070070901,58.2483826382807,1,1
-88.2105640276445,32.26,-86.0402853895112,32.2271469737933,149,1
-98.5938452153635,5.86,-99.4493252550206,46.9439161324488,149,0
-92.7694785718712,39.15,-94.8904565286536,12.5798436982974,149,1
-101.02565587501,23.77,-98.9489782360709,41.3102808553581,48,0
-100.531418122017,34.44,-99.6676125264967,45.4359849558299,44,1
-93.390739470985,53.26,-93.833700532941,63.0098176247823,1,1
-92.6441610748137,37.97,-90.1783950057141,70.5917241922471,6,1
-87.725885778724,22.03,-87.1743959114261,78.6718338356255,6,0
-89.7750982683425,40.1,-91.3096619591729,59.8488698410302,6,1
-87.2735851653574,40.45,-88.6801836014385,19.1882157489366,153,1
-95.3040786108703,39.2,-96.7437994619045,13.7859852221912,149,1
-92.3564790444978,34.43,-95.255688306733,54.7788207036906,6,1
-103.605264172959,34.37,-102.414323537925,15.3005592674632,48,1
-95.6056313232306,25.94,-96.6502251882912,19.2957645619137,153,1
-92.3653039636885,26.01,-91.167478679743,16.0353507386711,149,1
-92.9941684148526,41.79,-92.4127766454842,49.2510686360083,149,1
-85.3352978063948,33.89,-87.0610564429395,78.4929220252589,6,1
-85.5186434997017,25.91,-83.1554525776925,81.9270636227992,6,1
-106.172137424766,46.19,-105.001986477563,11.3213960212186,44,1
-90.6941776702455,31.15,-90.5220625481726,54.0016284882968,6,1
-95.4634939152738,35.98,-96.3920008356299,43.8170326135105,44,1
-93.1795092123505,30.93,-91.6934156463541,95.7258403558457,6,1
-102.283348566494,34.48,-103.433920100239,44.0936194750598,40,1
-96.3273608873453,6.04,-98.4994618590396,22.6258645097287,153,0
-95.9020271596858,36.81,-97.7416766614984,74.5083828704011,1,1
-101.421140376499,36.26,-99.6718223074801,17.2957778643195,44,1
-91.3677780096851,27.63,-92.7560548512276,66.5505311110757,6,1
-91.0761144829542,28.93,-88.2651414657946,94.1743804590065,6,1
-92.4339233145796,39.04,-89.7833983772188,10.974584045792,149,1
-103.586808972839,17.89,-104.063992568675,27.191464992548,48,0
