Timestamp,RSSI,Signal Quality (%),Data Throughput (Mbps),Latency_Before,Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),Noise_Floor,Channel_Utilization,Interference_Status,Channel,Decision
2025-05-06 06:53:21.930,-90.2999170363102,0,7.39895980242371,69.7472593010731,4G,-92.7596068583203,-95.3892411141294,-87.401797047852,43.22,Moderate,6,1
2025-05-06 06:56:29.140,-89.1623945520083,0,6.02109030382256,88.1801533544006,4G,-84.2364173661917,-95.8672211465133,-91.8596611282875,53.97,High,6,1
2025-05-06 06:59:36.350,-97.8047798869421,0,53.8721051917576,24.5648422736602,5G,-96.4109156724011,-107.159597842495,-98.2228813186878,32.55,Moderate,48,1
2025-05-06 07:05:50.771,-85.1280162775998,0,54.0390472727609,30.5030486369684,5G,-87.4502731315586,-92.8532623933898,-85.3033062955236,27.46,Moderate,157,1
2025-05-06 07:12:05.191,-89.453013410403,0,9.90970060146881,78.0575106217587,4G,-87.5786448009944,-97.82592200699,-91.884579921727,26.1,Moderate,6,1
2025-05-06 07:15:12.401,-96.8725499615041,0,4.51769993150375,83.4805628268758,4G,-92.1658696835654,-105.99397373232,-96.2898502414111,26.84,Moderate,1,1
2025-05-06 07:24:34.032,-82.9299904169386,0,8.8563414725736,82.5394160423451,4G,-81.7883019137497,-91.2592753050193,-81.022565355944,34.23,Moderate,6,1
2025-05-06 07:27:41.242,-87.9770582701088,0,7.19494262476514,90.3738967825954,4G,-91.883499239014,-95.9906018053792,-88.9559720614258,38.41,Moderate,6,1
2025-05-06 07:30:48.452,-90.3468045445928,0,6.93034560615673,59.2966820437192,4G,-93.1031127876079,-97.8775585660523,-87.5771923911435,37.77,Moderate,6,1
2025-05-06 07:33:55.662,-91.3994069751125,0,3.8349017042782,61.229119132695,4G,-91.3974276198846,-97.1971932223824,-90.1916469225822,43.27,Moderate,6,1
2025-05-06 07:37:02.872,-96.0130838380216,0,95.1106183345724,26.3570894302668,5G,-94.3933854435152,-103.688809933955,-95.2295516541703,35.13,Moderate,149,1
2025-05-06 07:40:10.083,-94.139259726069,0,5.8846759809568,61.1889193135488,4G,-89.8138988680468,-101.698737490562,-93.3565710321211,49.54,Moderate,1,1
2025-05-06 07:52:38.923,-88.5208646411365,0,55.0322524345951,24.3005331370894,5G,-90.7465972931267,-95.3068543903261,-87.364057449357,32.35,Moderate,153,1
2025-05-06 07:55:46.133,-92.1678748600611,0,62.1669212381636,32.2210027225087,5G,-89.7716580135312,-99.6716603224373,-93.5341608958123,62.2,High,48,1
2025-05-06 08:05:07.764,-93.7658982096222,0,3.32503558837968,50.6866594041289,4G,-89.5517048608589,-103.122777907426,-94.0912257242653,41.26,Moderate,6,1
2025-05-06 08:08:14.974,-98.3582809486792,0,5.64617464604081,55.1473072350143,4G,-96.1680527443432,-105.838836964722,-97.1056871546053,26.43,Moderate,1,1
2025-05-06 08:11:22.184,-84.6895381935787,0,4.53524280847967,71.4443715675105,4G,-83.166898134141,-91.0538822091691,-87.6852370413393,24.29,Low,6,0
2025-05-06 08:14:29.395,-83.9540801665566,0,19.3055442967037,27.2603247939056,5G,-86.6548964579402,-91.3743507739294,-85.4331176470134,39.82,Moderate,153,1
2025-05-06 08:23:51.025,-95.875740935316,0,5.72042603279187,70.799480398762,4G,-93.4090312874497,-105.406631573338,-95.800237516521,32.77,Moderate,1,1
2025-05-06 08:30:05.445,-84.1022868001211,0,19.7269744299749,27.4497779345726,5G,-79.382778347523,-93.9145251998209,-85.2062584629227,42.14,Moderate,153,1
2025-05-06 08:33:12.656,-97.06258766678,0,52.7823160912781,24.5405782947706,5G,-95.652527093573,-102.556291627797,-99.0790660944984,39.73,Moderate,48,1
2025-05-06 08:36:19.866,-86.8126682207634,0,7.10521658662358,63.0622566226791,4G,-81.993614997894,-92.3231776968921,-89.0415742100987,34.27,Moderate,6,1
2025-05-06 08:42:34.286,-90.833766250277,0,3.43713271838255,91.053918099912,4G,-94.9103078608227,-97.4637294679635,-93.4948657062561,26.53,Moderate,6,1
2025-05-06 08:45:41.496,-93.4804533496223,0,5.87353374943849,61.5042245928737,4G,-94.4196320240246,-99.3493664707462,-95.1146581347059,19.85,Low,6,0
2025-05-06 08:48:48.706,-91.7281752569791,0,3.70526990771703,85.3761409489021,4G,-96.4164261658598,-97.3771918045178,-93.8962600822992,30.53,Moderate,6,1
2025-05-06 08:51:55.917,-82.7696387112307,0,6.36787984271791,66.6683919058281,4G,-83.2784045719282,-89.9163158163268,-83.1561037631545,43.56,Moderate,6,1
2025-05-06 08:55:03.127,-84.5063382297478,0,97.8470499225267,31.2921745539266,5G,-80.4531199459869,-94.0911444406969,-86.3600270174957,37.14,Moderate,157,1
2025-05-06 08:58:10.337,-101.92704695909,0,11.6254197783964,29.3091354990713,5G,-103.616884364141,-108.225531659595,-103.050482594559,22.54,Low,44,0
2025-05-06 09:01:17.547,-90.6091919139766,0,9.74672362831726,76.949043722506,4G,-92.7303968806281,-100.007837098333,-89.3880218728874,36.73,Moderate,6,1
2025-05-06 09:04:24.757,-92.5627345468311,0,5.81606274653423,89.1645046219433,4G,-87.9348864670237,-101.929455182595,-93.0389531255581,38.85,Moderate,1,1
2025-05-06 09:10:39.178,-97.9771160143802,0,52.083005364889,44.9975762241068,5G,-94.8688348807575,-103.072184500386,-95.4178293298743,26.16,Moderate,48,1
2025-05-06 09:13:46.388,-88.8795039903214,0,5.26975611696379,55.5517461511929,4G,-89.4518544217025,-97.6132399054928,-86.4241097315524,36.54,Moderate,6,1
2025-05-06 09:16:53.598,-97.818723982395,0,3.07469088904313,81.1370638188738,4G,-98.6903300048059,-103.519451530719,-99.3078357703402,35.58,Moderate,1,1
2025-05-06 09:23:08.018,-86.4978535177045,0,96.0519570708132,37.9309037412218,5G,-89.4201472233072,-96.3964519432316,-86.6213587259419,23.57,Low,157,0
2025-05-06 09:26:15.229,-93.043953363813,0,87.1988993535198,29.7993117884984,5G,-96.7346408425452,-99.5628461832066,-94.8075106841899,38.58,Moderate,153,1
2025-05-06 09:35:36.859,-89.9118153727316,0,86.728486677037,20.317580271476,5G,-89.9966731144133,-95.0341787276271,-90.9123649294272,40.61,Moderate,153,1
2025-05-06 09:41:51.279,-90.0432386022415,0,47.7178978303869,41.3326756087744,5G,-92.3598406894949,-96.5533796476234,-93.033762075774,45.83,Moderate,149,1
2025-05-06 09:54:20.120,-89.7311861891591,0,3.33877117362036,57.4258712128558,4G,-90.5915092043186,-97.3142258557485,-91.150143268034,45.54,Moderate,6,1
2025-05-06 09:57:27.330,-87.8284516532396,0,58.720184443114,22.9558221032151,5G,-91.4659460023198,-93.3906362941586,-88.003877298914,21.22,Low,153,0
2025-05-06 10:03:41.751,-98.5673715905352,0,44.8987895676774,21.4746749993117,5G,-100.881575547205,-104.262056908136,-101.148200066427,25.62,Moderate,48,1
2025-05-06 10:06:48.961,-102.533064145716,0,70.3672480424596,43.8942021563746,5G,-107.437674605461,-110.518613990466,-100.089605142054,40.15,Moderate,44,1
2025-05-06 10:09:56.171,-90.8613947393131,0,9.37710989985454,99.6581869466739,4G,-94.8004742398336,-99.6961287993888,-88.1591162304205,40.14,Moderate,6,1
2025-05-06 10:13:03.381,-86.0281714781881,0,4.55045484201748,51.7399599934175,4G,-86.9356757403341,-94.5822057183588,-84.1743049805059,40.15,Moderate,6,1
2025-05-06 10:16:10.591,-100.038409127577,0,49.6689221292887,29.1588224581388,5G,-96.0684683457205,-108.064405285262,-97.3184635382544,73.53,High,44,1
2025-05-06 10:19:17.801,-90.0046847047648,0,7.15758434660383,57.4200848243107,4G,-91.0162705852951,-95.4826775221801,-87.0112889824878,40.71,Moderate,6,1
2025-05-06 10:31:46.642,-90.1770932793786,0,4.49354147623079,69.2525339601808,4G,-87.7810135893772,-98.088898250035,-88.7571820280298,46.36,Moderate,6,1
2025-05-06 10:47:22.693,-87.7806648161254,0,8.82878256534035,60.041437508746,4G,-88.2602270503274,-94.3214304163956,-86.9563098285146,44.54,Moderate,6,1
2025-05-06 10:50:29.903,-86.7824968109986,0,3.42638558810068,71.4419507648695,4G,-87.7892353470835,-95.8589272631492,-87.4096166428087,41.51,Moderate,6,1
2025-05-06 10:56:44.324,-81.6583575116314,0,4.14929474839451,56.1731786865368,4G,-76.8578380818665,-89.6897616633662,-83.2938271392902,31.85,Moderate,11,1
2025-05-06 10:59:51.534,-96.5189326609848,0,8.76866143339062,50.2662095285532,4G,-95.8707410321208,-104.822915504625,-97.5828304185178,42.59,Moderate,1,1
2025-05-06 11:02:58.744,-92.2184549398175,0,20.480097167624,33.8589831017581,5G,-94.4686630200811,-101.820229294643,-92.6408384791262,27.27,Moderate,149,1
2025-05-06 11:09:13.164,-92.3251466381811,0,78.4611785098869,47.100142051863,5G,-92.7423144743184,-99.0279183446029,-89.8384007328955,32.63,Moderate,149,1
2025-05-06 11:12:20.374,-93.6155216504944,0,3.29049513069998,64.0754810386187,4G,-96.1731846468536,-100.813761780394,-96.4850886221121,30.15,Moderate,6,1
2025-05-06 11:18:34.795,-89.5679022796933,0,3.74819706842342,83.0059451498087,4G,-86.2071095280249,-95.9756658731812,-89.4283512020613,35.82,Moderate,6,1
2025-05-06 11:27:56.425,-87.1348857535162,0,7.10712069172826,89.7956571210078,4G,-87.3840959530138,-93.1683953700226,-87.9755901669889,58.15,High,6,1
2025-05-06 11:34:10.846,-89.8357093556721,0,65.9642108131374,34.0543842911341,5G,-89.3752100368444,-96.8841434940467,-87.2277976394287,16.33,Low,153,0
2025-05-06 11:46:39.686,-100.209066840022,0,49.1191586245975,23.2317997912417,5G,-103.422438786631,-106.38240468535,-98.4911360032065,41.86,Moderate,44,1
2025-05-06 11:56:01.317,-91.3433419983465,0,9.33223677179008,67.0333410410872,4G,-92.5722221530021,-96.8113845865357,-91.1626486081346,18.87,Low,6,0
2025-05-06 12:11:37.368,-96.5504939668841,0,99.9546715376849,20.5227885533416,5G,-95.7896851767391,-103.068305003373,-98.5627304874916,30.28,Moderate,153,1
2025-05-06 12:20:58.998,-83.6029163157431,0,18.5541812795517,48.0213789811266,5G,-78.7987727134151,-90.8756328387807,-80.9025013841027,45.89,Moderate,149,1
2025-05-06 12:30:20.629,-100.378683242208,0,85.4827516265545,33.2872294457855,5G,-102.890520088825,-107.072516325898,-99.1192529675304,35.64,Moderate,48,1
2025-05-06 12:33:27.839,-88.5479828607756,0,4.01160656734865,56.69706097,4G,-84.1100939686961,-94.5269683242867,-90.4640534482286,24.22,Low,6,0
2025-05-06 12:36:35.049,-96.8843100838418,0,6.43155382257618,67.9144731811941,4G,-93.6060240131799,-106.771287887045,-98.4212537040452,27.85,Moderate,1,1
2025-05-06 12:42:49.469,-87.0669181961251,0,3.6542755583311,75.392507156874,4G,-90.4445627147194,-94.985170702143,-85.0690257479345,41.8,Moderate,6,1
2025-05-06 12:45:56.680,-91.4402126664136,0,80.4386406540589,28.2127364024771,5G,-89.4594692816271,-99.5004518231392,-93.4807331962689,27.7,Moderate,153,1
2025-05-06 12:49:03.890,-99.8452552576879,0,44.4791290231526,43.4228283985824,5G,-95.1731231896052,-107.651978350936,-100.485138225201,37.16,Moderate,44,1
2025-05-06 12:58:25.520,-100.657028050675,0,71.9166556106838,41.6982667655705,5G,-102.589085219574,-110.476841163179,-98.0603533025488,35.46,Moderate,48,1
2025-05-06 13:01:32.730,-90.5630881792943,0,89.6114788352436,18.5822608532,5G,-89.2225376191845,-96.7586308144881,-87.6469206101157,28.48,Moderate,153,1
2025-05-06 13:04:39.941,-92.4863817022057,0,3.66880712195336,82.9433333461011,4G,-91.0152690924647,-102.321120727808,-95.4795928514804,56.44,High,1,1
2025-05-06 13:14:01.571,-89.3299974959262,0,80.8525272402426,26.3496414703249,5G,-86.0965227264648,-95.9269781453304,-87.5901489385072,41.34,Moderate,153,1
2025-05-06 13:17:08.781,-95.3619545654657,0,9.37558537734207,58.729199233818,4G,-97.5013540488729,-102.777770726793,-96.7817728514772,14.75,Low,6,0
2025-05-06 13:26:30.412,-86.86462865762,0,44.7522758675714,41.4771242358664,5G,-85.6656491400165,-96.4509532423088,-84.9207463226776,36.86,Moderate,153,1
2025-05-06 13:32:44.832,-99.6901145345282,0,67.0827388106383,24.1562266884726,5G,-98.6568588780823,-108.130108003986,-97.2311726895359,28.38,Moderate,48,1
2025-05-06 13:42:06.463,-101.672270405764,0,10.0848738274741,40.2860232122975,5G,-96.8201971466536,-107.622704804234,-101.911030696824,43.52,Moderate,40,1
2025-05-06 13:51:28.093,-105.854914675783,0,12.181623312015,35.0007781667241,5G,-108.329229084406,-112.510146125442,-104.372863678202,27.07,Moderate,40,1
2025-05-06 13:57:42.514,-82.2887480102457,0,6.32027899385203,69.5833271439404,4G,-78.1339791980623,-91.6606844926442,-82.7780672719483,33.85,Moderate,6,1
2025-05-06 14:19:32.985,-90.6049292272149,0,91.7231388702149,19.4274845732283,5G,-86.5223436804443,-99.0575213312406,-87.7464498929106,40.05,Moderate,153,1
2025-05-06 14:38:16.246,-96.2762907833109,0,17.4634437258753,35.6710161776404,5G,-96.556917125758,-101.736837781246,-97.0971556067658,43.66,Moderate,44,1
2025-05-06 14:44:30.666,-92.60102642856,0,28.7524710167371,28.4708146558511,5G,-88.4975629654734,-100.967321116173,-92.6086442380084,23.0,Low,149,0
2025-05-06 14:56:59.507,-85.9618459716465,0,77.4988285941977,30.3955979282244,5G,-89.9136195622389,-91.670389293881,-87.1032584725354,31.65,Moderate,157,1
2025-05-06 15:00:06.717,-83.4342854891107,0,8.99302305200401,64.3565918593571,4G,-86.5970020856963,-91.5400481648579,-81.0679870308796,30.25,Moderate,6,1
2025-05-06 15:06:21.137,-93.9187541572549,0,7.30339667209383,95.1388023882272,4G,-89.295838740529,-100.650739394578,-91.8897989488484,28.47,Moderate,6,1
2025-05-06 15:15:42.768,-95.3590210131846,0,8.92705393277713,65.4283248794458,4G,-90.4400861817581,-105.165937985123,-97.5893603784092,52.65,High,1,1
2025-05-06 15:18:49.978,-92.197081344481,0,6.76655680011838,83.1092942855916,4G,-96.0352735943621,-99.4219887234546,-93.4738059177169,39.05,Moderate,6,1
2025-05-06 15:25:04.398,-89.9211889460885,0,8.05853041442748,66.067555009486,4G,-87.6750970102053,-98.4968329119111,-88.4063504004739,22.39,Low,6,0
2025-05-06 15:28:11.609,-91.2985314174435,0,7.67555721183645,90.3177640396794,4G,-94.6570540118534,-99.0859840107973,-91.3355157735319,44.18,Moderate,1,1
2025-05-06 15:34:26.029,-89.4138788879146,0,4.09130870477962,86.112428904213,4G,-87.1936674543143,-96.0815279076461,-91.6055562173706,56.22,High,1,1
2025-05-06 15:37:33.239,-88.0577731112447,0,3.30636093038822,78.3472928739827,4G,-89.0756734700647,-94.1979509394952,-90.8272192374103,45.32,Moderate,6,1
2025-05-06 15:46:54.870,-94.2442112737319,0,62.9883517208508,41.5947242951897,5G,-92.6818123412483,-101.200419648084,-94.7735191088173,19.81,Low,149,0
2025-05-06 15:50:02.080,-97.8859251999596,0,7.74971987511045,50.5036830996615,4G,-98.075737401955,-105.813685524782,-100.245642039997,30.16,Moderate,1,1
2025-05-06 15:53:09.290,-89.5512569636343,0,9.38241297287089,97.4585252553815,4G,-86.2936723874646,-97.7930182930647,-87.1159984310571,47.67,Moderate,6,1
2025-05-06 15:56:16.500,-90.1697068224715,0,9.38987200735782,54.6277722930514,4G,-87.9528229101899,-99.4672202481675,-90.8333856944654,27.92,Moderate,6,1
2025-05-06 16:02:30.920,-100.239138521271,0,88.9227038683762,37.0422402005301,5G,-101.66930159987,-107.675698159627,-99.1846579591883,39.44,Moderate,48,1
2025-05-06 16:05:38.131,-88.6416738335175,0,11.3934213223763,20.9166864129748,5G,-93.617127969079,-96.5631172877682,-87.2717807705551,42.75,Moderate,149,1
2025-05-06 16:08:45.341,-90.4736604188645,0,8.24612751553705,76.967410242044,4G,-86.8152375313687,-99.8129435280152,-89.9007863788704,25.73,Moderate,6,1
2025-05-06 16:18:06.971,-94.9041895843586,0,8.70996489001451,70.1630210611243,4G,-90.5487341892409,-100.154694665203,-97.2152153940303,34.4,Moderate,1,1
2025-05-06 16:21:14.182,-91.1464721539928,0,9.29988293815057,84.4087218361131,4G,-86.2867289771376,-97.311409504089,-88.4946255611313,2.59,Low,6,0
2025-05-06 16:24:21.392,-90.6287609459146,0,11.0714021963065,29.9405784395622,5G,-92.1286913028078,-97.727099994625,-92.2760166254886,24.76,Low,149,0
2025-05-06 16:36:50.232,-98.6279214902465,0,96.6479812681893,23.9228148344456,5G,-100.162912616589,-105.64951831113,-95.8020695110862,32.47,Moderate,149,1
2025-05-06 16:49:19.073,-92.2871076344375,0,3.80247960509994,91.8462164954646,4G,-97.0107893058782,-98.117153823942,-94.4453975577097,22.52,Low,6,0
2025-05-06 16:55:33.493,-94.4062588998014,0,32.8492761511628,15.5623650317571,5G,-97.2164566008858,-101.517443562312,-97.0154518911376,51.32,High,48,1
2025-05-06 17:04:55.124,-94.255956191602,0,63.5093544350491,33.5750549059246,5G,-92.4136690827218,-102.406315715073,-94.562077547219,20.7,Low,149,0
2025-05-06 17:11:09.544,-87.9483702202475,0,68.0528201096755,43.9428963832818,5G,-88.9320681369198,-93.7985826744666,-90.0218805542075,30.6,Moderate,153,1
2025-05-06 17:14:16.754,-87.4194886448246,0,8.06040537046054,84.4736949703382,4G,-82.7379069825494,-93.4251220889045,-89.5997473862321,36.31,Moderate,6,1
2025-05-06 17:17:23.965,-89.5715901929415,0,9.51791822898194,68.072554238727,4G,-90.602271569098,-98.7010439552753,-90.3026805131867,49.41,Moderate,6,1
2025-05-06 17:26:45.595,-97.0408202245882,0,6.46867236318291,75.0814904461547,4G,-101.807949430162,-105.263520965167,-95.6016254273307,20.64,Low,6,0
2025-05-06 17:42:21.646,-89.4811078052665,0,5.91235633595738,58.6155918648724,4G,-93.3226362792931,-96.5875177523153,-90.2953977974975,46.63,Moderate,6,1
2025-05-06 17:51:43.277,-83.8256911245696,0,7.14160645866569,65.5251376274741,4G,-78.881381099142,-93.6341537903713,-85.8520556892152,35.1,Moderate,6,1
2025-05-06 18:10:26.538,-91.5801874086782,0,3.56895373388621,51.042261990385,4G,-90.2927351503975,-98.4318241493788,-88.658705123369,25.18,Moderate,6,1
2025-05-06 18:13:33.748,-93.4547658248798,0,96.2605320807212,48.3501846485961,5G,-94.0351247354121,-100.232191702705,-92.8565410058153,39.62,Moderate,149,1
2025-05-06 18:19:48.168,-99.1659720126793,0,31.4843215541557,37.5936513374385,5G,-98.5103287569998,-108.778543025426,-101.190202234785,36.99,Moderate,44,1
2025-05-06 18:22:55.378,-89.5689597781898,0,8.82558048452734,92.3174389933211,4G,-87.7843242874182,-94.7988807575938,-89.5029311969223,29.0,Moderate,6,1
2025-05-06 18:26:02.588,-96.2494686790602,0,24.2319381147428,44.4241796139883,5G,-96.7740463243974,-101.664360119657,-96.4422491972566,35.7,Moderate,48,1
2025-05-06 18:29:09.799,-90.6941776702455,0,7.58014425073839,54.0016284882968,4G,-93.2708795557081,-96.8257809378493,-90.5220625481726,31.15,Moderate,6,1
2025-05-06 18:32:17.009,-88.3367890971182,0,5.80153366877167,78.8461069299821,4G,-84.7876195115205,-93.4655764695095,-88.699834021699,36.14,Moderate,6,1
2025-05-06 18:38:31.429,-97.0703221640016,0,12.8610234599623,36.9692579899412,5G,-98.0563510008746,-104.262699170135,-96.2485764558768,41.62,Moderate,44,1
2025-05-06 18:41:38.639,-90.4107086759716,0,4.76788183186023,87.272620675351,4G,-89.0688079067596,-96.5480346953384,-91.4626349379447,50.86,High,1,1
2025-05-06 18:57:14.690,-97.0521614814116,0,65.2639246275307,30.4105058488259,5G,-97.7143174593379,-104.085806016471,-98.6517887710412,22.62,Low,149,0
2025-05-06 19:06:36.321,-89.3828635645211,0,79.852546332237,31.4029499911685,5G,-86.407973787391,-96.4038259025713,-90.495586978901,56.33,High,153,1
2025-05-06 19:09:43.531,-91.6150295131247,0,73.6423766142117,23.1884870165681,5G,-92.7075260360338,-97.910982689461,-91.0062029078374,15.48,Low,153,0
2025-05-06 19:12:50.741,-90.1462369551648,0,6.01644395045698,97.7182307775752,4G,-93.0889886798682,-98.587820670935,-91.2994804218773,33.48,Moderate,6,1
2025-05-06 19:19:05.161,-99.891104268272,0,97.5952136470067,23.9999009143047,5G,-96.4324352062236,-105.164272405125,-97.7028204910201,40.88,Moderate,149,1
2025-05-06 19:25:19.582,-96.8179393840921,0,33.3775842492318,32.0596118140534,5G,-97.3006135353317,-106.739067435234,-94.8740290333818,37.81,Moderate,48,1
2025-05-06 19:28:26.792,-93.8959950270373,0,67.3863791451637,22.1541432347289,5G,-93.4907025161479,-102.947061139864,-95.7747617406165,28.77,Moderate,149,1
2025-05-06 19:40:55.633,-87.5382212527659,0,4.58388709330904,89.6451139164817,4G,-84.4942567836139,-96.5027971283274,-88.5227381821258,32.92,Moderate,6,1
2025-05-06 19:44:02.843,-87.7078364828661,0,48.9378232543632,28.7233624075058,5G,-82.8442785278087,-95.5812957313603,-87.0834038792717,30.07,Moderate,153,1
